stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1780,,AZENHA DR CARLOS BARBOSA,,-30.057627,-51.213587
1790,,AZENHA DR CARLOS BARBOSA,,-30.057056,-51.214108
1781,,MEDIANEIRA DR CARLOS BARBOSA,,-30.058392,-51.213135
1782,,MEDIANEIRA DR CARLOS BARBOSA,,-30.059236,-51.212452
1786,,MEDIANEIRA DR CARLOS BARBOSA,,-30.061096,-51.211453
1787,,MEDIANEIRA DR CARLOS BARBOSA,,-30.059949,-51.212041
1785,,MEDIANEIRA DR CARLOS BARBOSA,,-30.061441,-51.211608
1784,,MEDIANEIRA DR CARLOS BARBOSA,,-30.063671,-51.211982
1783,,MEDIANEIRA DR CARLOS BARBOSA,,-30.064028,-51.21214
1711,,MEDIANEIRA DR CARLOS BARBOSA,,-30.067712,-51.212862
6057,,SAO GERALDO POLONIA,,-30.007117,-51.208177
6056,,SAO GERALDO POLONIA,,-30.007011,-51.20852
3480,,ZONA INDEFINIDA 4 MANOEL ELIAS,,-30.030817,-51.120978
1957,,PARTENON SILVIO ROMERO,,-30.065517,-51.191468
3484,,MARIO QUINTANA MANOEL ELIAS,,-30.026921,-51.12012
3482,,ZONA INDEFINIDA 3 MANOEL ELIAS,,-30.027069,-51.120218
3485,,ZONA INDEFINIDA 4 MANOEL ELIAS,,-30.024737,-51.120035
3508,,ZONA INDEFINIDA 3 MANOEL ELIAS,,-30.019242,-51.119554
3434,,MARIO QUINTANA MANOEL ELIAS,,-30.033793,-51.121462
3496,,ZONA INDEFINIDA 3 MANOEL ELIAS,,-30.023211,-51.120009
4170,,ZONA INDEFINIDA 3 MANOEL ELIAS,,-30.016031,-51.119233
6473,,LOMBA DO PINHEIRO ESPLANADA,,-30.120664,-51.09907
4555,,LOMBA DO PINHEIRO GERVAZIO BRAGA PINHEIRO,,-30.121278,-51.098922
4551,,LOMBA DO PINHEIRO GERVAZIO BRAGA PINHEIRO,,-30.122906,-51.098286
4552,,LOMBA DO PINHEIRO GERVAZIO BRAGA PINHEIRO,,-30.123056,-51.098141
4550,,LOMBA DO PINHEIRO GERVAZIO BRAGA PINHEIRO,,-30.124835,-51.097908
4548,,LOMBA DO PINHEIRO PANORAMA,,-30.126195,-51.099949
4549,,LOMBA DO PINHEIRO PANORAMA,,-30.125516,-51.098139
4495,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.124483,-51.10375
6472,,CRISTAL ARAPEI,,-30.086166,-51.233404
6471,,CRISTAL ARAPEI,,-30.086109,-51.23332
6050,,CRISTAL CRUZEIRO DO SUL,,-30.08527,-51.230946
6470,,CRISTAL CRUZEIRO DO SUL,,-30.085758,-51.231152
6469,,SANTA TERESA CRUZEIRO DO SUL,,-30.083459,-51.230577
6468,,SANTA TERESA CRUZEIRO DO SUL,,-30.083291,-51.230451
958,,VILA NOVA VICENTE MONTEGGIA,,-30.106839,-51.222138
2065,,PETROPOLIS FELIZARDO FURTADO,,-30.050001,-51.184168
459,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.155028,-51.140226
1703,,SANTA TERESA SEPE TIARAJU,,-30.06977,-51.214792
957,,CAVALHADA VICENTE MONTEGGIA,,-30.106664,-51.222273
1704,,SANTA TERESA SEPE TIARAJU,,-30.069598,-51.214663
2066,,AZENHA IPIRANGA,,-30.047417,-51.214961
2130,,SANTA CECILIA IPIRANGA,,-30.043294,-51.206268
5179,,PETROPOLIS IPIRANGA,,-30.047393,-51.196809
2146,,SANTA CECILIA IPIRANGA,,-30.043153,-51.200441
6037,,JARDIM BOTANICO IPIRANGA,,-30.05125,-51.194118
2036,,JARDIM BOTANICO IPIRANGA,,-30.054076,-51.191165
5894,,JARDIM CARVALHO IPIRANGA,,-30.060051,-51.151348
2821,,PARTENON IPIRANGA,,-30.059693,-51.152244
2809,,PARTENON IPIRANGA,,-30.057745,-51.154983
2822,,PARTENON IPIRANGA,,-30.056257,-51.158689
2790,,PARTENON IPIRANGA,,-30.055992,-51.164263
2698,,PARTENON IPIRANGA,,-30.058234,-51.176803
2694,,PARTENON IPIRANGA,,-30.059249,-51.179966
2038,,PARTENON IPIRANGA,,-30.056366,-51.18773
2035,,PARTENON IPIRANGA,,-30.054786,-51.190945
2003,,PARTENON IPIRANGA,,-30.05075,-51.195171
2145,,SANTANA IPIRANGA,,-30.043603,-51.200846
2143,,SANTANA IPIRANGA,,-30.043543,-51.203303
2127,,SANTANA IPIRANGA,,-30.044436,-51.207129
2067,,AZENHA IPIRANGA,,-30.047912,-51.214515
2085,,SANTANA IPIRANGA,,-30.046064,-51.209901
1590,,MENINO DEUS IPIRANGA,,-30.048506,-51.222107
1544,,MENINO DEUS IPIRANGA,,-30.048109,-51.227041
4230,,SARANDI FARIA LOBATO,,-29.984456,-51.12841
6417,,SARANDI FARIA LOBATO,,-29.98454,-51.129906
4225,,SARANDI FARIA LOBATO,,-29.9845,-51.13054
4224,,SARANDI FARIA LOBATO,,-29.984628,-51.131482
4222,,SARANDI FARIA LOBATO,,-29.9847,-51.132765
2722,, IPIRANGA,,-30.056848,-51.17362
2723,, IPIRANGA,,-30.057395,-51.174875
2712,, IPIRANGA,,-30.056961,-51.175234
6457,, OSVALDO FRANCA JUNIOR,,-30.035601,-51.104377
4935,,RUBEM BERTA ANTONIO FRANCISCO LISBOA,,-30.00606,-51.096766
3687,, FARRAPOS,,-29.996668,-51.190745
6024,, CAPITAO PEDROSO,,-30.166491,-51.144149
391,, CAPITAO PEDROSO,,-30.166396,-51.144287
6467,, CAPITAO PEDROSO,,-30.166154,-51.145971
5999,, CAPITAO PEDROSO,,-30.166039,-51.146255
5971,, CAPITAO PEDROSO,,-30.165874,-51.147263
5972,, CAPITAO PEDROSO,,-30.165919,-51.147415
5997,, CAPITAO PEDROSO,,-30.165558,-51.149425
5201,, CAPITAO PEDROSO,,-30.165385,-51.149952
5996,, CAPITAO PEDROSO,,-30.16514,-51.151692
1121,, RODRIGUES DA FONSECA,,-30.116139,-51.209605
4529,, JOAO DE OLIVEIRA REMIAO,,-30.134228,-51.095404
4526,, JOAO DE OLIVEIRA REMIAO,,-30.133698,-51.095796
4494,, JOAO DE OLIVEIRA REMIAO,,-30.124439,-51.104899
5827,, JOAO DE OLIVEIRA REMIAO,,-30.123886,-51.107904
4504,, JOAO DE OLIVEIRA REMIAO,,-30.119148,-51.108554
5549,, JOAO DE OLIVEIRA REMIAO,,-30.119174,-51.108635
2606,, JOAO DE OLIVEIRA REMIAO,,-30.098083,-51.126009
1378,, BANCO DO COMERCIO,,-30.07206,-51.225356
4606,, CONTINENTAL-LOMBA DO PINHEIRO,,-30.10879,-51.103323
2605,, JOAO DE OLIVEIRA REMIAO,,-30.098047,-51.126093
2205,, MOSTARDEIRO,,-30.028849,-51.206774
6465,, JULIO DE CASTILHOS,,-30.025295,-51.223492
6466,, COMENDADOR MANOEL PEREIRA,,-30.02597,-51.221522
2098,, JOSE BONIFACIO,,-30.038354,-51.213866
2106,, JOSE BONIFACIO,,-30.036877,-51.211356
1088,, OZORIO JOSE MARTINS (BC. CARRAPICHO),,-30.131801,-51.202114
4182,, GEN RAPHAEL ZIPPIN,,-30.003596,-51.12397
817,, CEL MASSOT,,-30.098407,-51.237277
524,, WENCESLAU ESCOBAR,,-30.11233,-51.255207
3488,, DEZ DE MAIO,,-30.023107,-51.123255
3314,,CRISTO REDENTOR/VL IPIRANGA ALBERTO SILVA,,-30.026952,-51.149328
798,, PADRE JOAO BATISTA REUS,,-30.109722,-51.233432
631,, CEL MARCOS,,-30.125365,-51.243765
6464,, OSWALDO GONCALVES CRUZ,,-30.137995,-51.22625
679,, OSWALDO GONCALVES CRUZ,,-30.136934,-51.224454
661,, OSWALDO GONCALVES CRUZ,,-30.139198,-51.228124
662,, OSWALDO GONCALVES CRUZ,,-30.1391,-51.227828
4961,, MAIAS,,-29.999633,-51.097681
4781,, PARAISO,,-30.046615,-51.085256
1966,, MARIA LUIZA PERES,,-30.073807,-51.184926
5296,, PROTASIO ALVES,,-30.042942,-51.103358
1944,, MARIA LUIZA PERES,,-30.073968,-51.184803
6173,, JUSCELINO KUBITSCHEK DE OLIVEIRA,,-30.019912,-51.115193
2280,, NILOPOLIS,,-30.038394,-51.191352
4546,, JOAO DE OLIVEIRA REMIAO,,-30.12618,-51.101161
4545,, JOAO DE OLIVEIRA REMIAO,,-30.126208,-51.101241
329,, COSTA GAMA,,-30.156163,-51.161035
331,, COSTA GAMA,,-30.154763,-51.160951
330,, COSTA GAMA,,-30.154606,-51.161036
5943,, COSTA GAMA,,-30.152898,-51.161089
5942,, COSTA GAMA,,-30.152798,-51.161016
333,, COSTA GAMA,,-30.150311,-51.161369
332,, COSTA GAMA,,-30.1508,-51.161433
5758,, ECON NILO WULFF,,-30.147787,-51.152429
5591,, CRISTIANO KRAEMER,,-30.125407,-51.202087
2411,, COSTA GAMA,,-30.121589,-51.175641
3156,,JARDIM CARVALHO ANTONIO CARVALHO,,-30.063355,-51.149755
3632,, SOUZA REIS,,-30.004279,-51.190292
1500,, LOUREIRO DA SILVA,,-30.037075,-51.238715
6073,, PADRE JOAO BATISTA REUS,,-30.108242,-51.229166
905,, PADRE JOAO BATISTA REUS,,-30.1085,-51.229917
6074,, PADRE JOAO BATISTA REUS,,-30.109232,-51.232091
797,, PADRE JOAO BATISTA REUS,,-30.110128,-51.234521
791,, PADRE JOAO BATISTA REUS,,-30.110758,-51.236219
778,, PADRE JOAO BATISTA REUS,,-30.111274,-51.237624
775,, PADRE JOAO BATISTA REUS,,-30.112139,-51.240292
774,, PADRE JOAO BATISTA REUS,,-30.112207,-51.240264
777,, PADRE JOAO BATISTA REUS,,-30.111358,-51.238093
746,, PADRE JOAO BATISTA REUS,,-30.112968,-51.242415
6463,, PADRE JOAO BATISTA REUS,,-30.112963,-51.242632
490,, PADRE JOAO BATISTA REUS,,-30.117094,-51.254049
4498,, JOAO DE OLIVEIRA REMIAO,,-30.124962,-51.103108
83,, PINHEIRO MACHADO,,-30.20675,-51.193984
527,, SARGENTO NICOLAU DIAS DE FARIAS,,-30.110058,-51.255979
528,, SARGENTO NICOLAU DIAS DE FARIAS,,-30.108613,-51.256637
526,, SARGENTO NICOLAU DIAS DE FARIAS,,-30.10865,-51.256533
502,, SARGENTO NICOLAU DIAS DE FARIAS,,-30.106521,-51.257572
517,, SARGENTO NICOLAU DIAS DE FARIAS,,-30.105925,-51.257754
530,, OTTO NIEMEYER,,-30.110237,-51.25525
6460,, OSVALDO FRANCA JUNIOR,,-30.035544,-51.102976
6459,, OSVALDO FRANCA JUNIOR,,-30.03562,-51.102996
6458,, OSVALDO FRANCA JUNIOR,,-30.035664,-51.103503
4663,, ORIGENES LESSA,,-30.036638,-51.104619
2032,, BARAO DO AMAZONAS,,-30.057152,-51.190523
2016,, BARAO DO AMAZONAS,,-30.059341,-51.191709
2034,, BARAO DO AMAZONAS,,-30.056026,-51.189905
1777,,AZENHA AZENHA,,-30.057699,-51.215706
1775,, CEL GASTAO HASLOCHER MAZERON,,-30.060236,-51.215416
6455,, JOSE ALOISIO FILHO,,-29.98143,-51.185372
6454,, JOSE ALOISIO FILHO,,-29.983375,-51.187003
6452,, JOSE ALOISIO FILHO,,-29.985735,-51.189166
6453,, JOSE ALOISIO FILHO,,-29.98451,-51.188041
5849,,JD CARVALHO ABRAM GOLDSZTEIN,,-30.046226,-51.139016
3695,,HUMAITA AMYNTHAS JACQUES DE MORAES,,-29.988009,-51.191635
6451,, OTTO NIEMEYER,,-30.101017,-51.227939
6450,, TAQUARY,,-30.078071,-51.241942
496,, WENCESLAU ESCOBAR,,-30.122677,-51.25276
335,, COSTA GAMA,,-30.148568,-51.161207
6449,, PADRE JOAO BATISTA REUS,,-30.117793,-51.255887
5757,, DIARIO DE NOTICIAS,,-30.082779,-51.246754
6448,,NAVEGANTES A J RENNER,,-29.993077,-51.196186
6268,, MANOEL LOPES MEIRELLES,,-30.03405,-51.146368
5167,, TAMANDARE,,-30.096799,-51.243015
3658,,HUMAITA A J RENNER,,-29.992407,-51.195881
6447,, DEZESSETE JARDIM DONA LEOPOLDINA II,,-30.021099,-51.114996
6446,,LOMBA DO PINHEIRO AFONSO LOURENCO MARIANTE,,-30.111501,-51.160235
1139,, CRISTIANO KRAEMER,,-30.11769,-51.207203
59,, CARIJOS,,-30.148745,-51.221666
5775,, CARIJOS,,-30.148785,-51.220745
5776,, CARIJOS,,-30.149017,-51.219473
60,, CARIJOS,,-30.148993,-51.218993
64,, CARIJOS,,-30.14917,-51.217878
65,, CARIJOS,,-30.149098,-51.21788
3891,, DOMINGOS RUBBO,,-30.009713,-51.15855
1961,, DOZE DE OUTUBRO,,-30.066394,-51.189973
2948,, CRISTOVAO COLOMBO,,-30.018025,-51.178912
6287,, DOZE DE OUTUBRO,,-30.06495,-51.188614
491,, LANDEL DE MOURA,,-30.116148,-51.254876
541,, LANDEL DE MOURA,,-30.114531,-51.250499
542,, LANDEL DE MOURA,,-30.114455,-51.250504
731,, LANDEL DE MOURA,,-30.113979,-51.248995
730,, LANDEL DE MOURA,,-30.113913,-51.249027
742,, LANDEL DE MOURA,,-30.1118,-51.243059
747,, LANDEL DE MOURA,,-30.111251,-51.241532
776,, LANDEL DE MOURA,,-30.110827,-51.240324
781,, LANDEL DE MOURA,,-30.110109,-51.238316
786,, LANDEL DE MOURA,,-30.109883,-51.237711
792,, LANDEL DE MOURA,,-30.109514,-51.236702
793,, LANDEL DE MOURA,,-30.108881,-51.234968
103,, RETIRO DA PONTA GROSSA,,-30.182427,-51.190415
104,, RETIRO DA PONTA GROSSA,,-30.182359,-51.190445
99,, RETIRO DA PONTA GROSSA,,-30.183646,-51.19327
100,, RETIRO DA PONTA GROSSA,,-30.183719,-51.193627
92,, RETIRO DA PONTA GROSSA,,-30.184865,-51.196157
91,, RETIRO DA PONTA GROSSA,,-30.184971,-51.196592
79,, RETIRO DA PONTA GROSSA,,-30.184807,-51.200245
5966,, RETIRO DA PONTA GROSSA,,-30.184768,-51.200067
6258,, RETIRO DA PONTA GROSSA,,-30.184867,-51.203182
6257,, RETIRO DA PONTA GROSSA,,-30.184795,-51.203173
75,, RETIRO DA PONTA GROSSA,,-30.183308,-51.208017
76,, RETIRO DA PONTA GROSSA,,-30.183426,-51.208177
72,, RETIRO DA PONTA GROSSA,,-30.184996,-51.209548
68,, RETIRO DA PONTA GROSSA,,-30.184022,-51.214924
70,, RETIRO DA PONTA GROSSA,,-30.184532,-51.211991
14,, RETIRO DA PONTA GROSSA,,-30.184155,-51.2168
12,, RETIRO DA PONTA GROSSA,,-30.184098,-51.219931
10,, RETIRO DA PONTA GROSSA,,-30.184777,-51.221141
7,, RETIRO DA PONTA GROSSA,,-30.186535,-51.22569
6,, RETIRO DA PONTA GROSSA,,-30.186602,-51.225632
5,, RETIRO DA PONTA GROSSA,,-30.18692,-51.228517
9,, RETIRO DA PONTA GROSSA,,-30.185913,-51.223318
241,, RETIRO DA PONTA GROSSA,,-30.179287,-51.180339
5833,, RETIRO DA PONTA GROSSA,,-30.178847,-51.176528
1034,, ORFANOTROFIO,,-30.082524,-51.222416
1708,, MARIANO DE MATOS,,-30.066943,-51.214496
1707,, MARIANO DE MATOS,,-30.066834,-51.214689
1706,, MARIANO DE MATOS,,-30.065785,-51.21555
1771,, MARIANO DE MATOS,,-30.065035,-51.216142
1480,, MARIANO DE MATOS,,-30.063739,-51.216849
1772,, MARIANO DE MATOS,,-30.064981,-51.216082
1479,, MARIANO DE MATOS,,-30.063757,-51.216934
1481,, MARIANO DE MATOS,,-30.061775,-51.218228
1478,, MARIANO DE MATOS,,-30.061405,-51.218585
1356,, DONA MALVINA,,-30.079596,-51.225082
6445,, DONA SOFIA,,-30.06633,-51.228921
4541,, JD. OUTEIRAL,,-30.135042,-51.093355
5927,, JD. OUTEIRAL,,-30.134151,-51.094602
5926,, JD. OUTEIRAL,,-30.134111,-51.09453
4532,, JD. OUTEIRAL,,-30.134002,-51.094344
5930,, JD. OUTEIRAL,,-30.133902,-51.094175
5931,, JD. OUTEIRAL,,-30.133812,-51.094023
5944,, RETIRO DA PONTA GROSSA,,-30.180737,-51.18649
108,, RETIRO DA PONTA GROSSA,,-30.180527,-51.186178
132,, RETIRO DA PONTA GROSSA,,-30.180033,-51.184088
6444,, RETIRO DA PONTA GROSSA,,-30.179657,-51.18201
242,, RETIRO DA PONTA GROSSA,,-30.178775,-51.176531
4033,, JOAO XXIII,,-30.006699,-51.142852
5760,, RETIRO DA PONTA GROSSA,,-30.179357,-51.180317
4026,, JOAO XXIII,,-30.007195,-51.14618
6443,, DONA AUGUSTA,,-30.065633,-51.228158
6442,, DONA AUGUSTA,,-30.063209,-51.226926
6441,, DONA AUGUSTA,,-30.061436,-51.226382
6440,, DONA AUGUSTA,,-30.06023,-51.226124
1615,, JOSE DO PATROCINIO,,-30.044966,-51.218041
1125,, VENTOS DO SUL,,-30.126764,-51.20752
3499,, NORTRAN,,-30.020127,-51.121917
3472,,ZONA INDEFINIDA 3 ALEXANDRE LUIZ,,-30.017976,-51.129581
3471,,ZONA INDEFINIDA 3 ALEXANDRE LUIZ,,-30.017909,-51.129479
3475,,ZONA INDEFINIDA 3 ALEXANDRE LUIZ,,-30.01809,-51.127936
3489,, DEZ DE MAIO,,-30.02317,-51.12314
3896,, DOMINGOS RUBBO,,-30.009235,-51.155803
6438,, CUBANOS,,-30.058856,-51.16586
81,, BEIRA RIO,,-30.208387,-51.196653
80,, BEIRA RIO,,-30.212502,-51.196559
2,, BEIRA RIO,,-30.213156,-51.194555
82,, PINHEIRO MACHADO,,-30.208079,-51.195459
4629,, CAMPUS UFRGS - AGRONOMIA,,-30.077854,-51.115912
2706,, JUAREZ TAVORA,,-30.06465,-51.173788
5747,, MARECHAL MALLET,,-30.064619,-51.171975
5097,, MARECHAL MALLET,,-30.064481,-51.173189
2705,, JUAREZ TAVORA,,-30.064608,-51.173856
2709,, MARECHAL MALLET,,-30.064527,-51.171844
1436,, PRAIA DE BELAS,,-30.058063,-51.229687
5990,, NOVE DE JUNHO,,-30.071078,-51.161317
2751,, NOVE DE JUNHO,,-30.071024,-51.161252
2743,, NOVE DE JUNHO,,-30.075174,-51.160625
2744,, NOVE DE JUNHO,,-30.075058,-51.160559
2742,, NOVE DE JUNHO,,-30.077074,-51.160072
6433,, BORGES DE MEDEIROS,,-30.041446,-51.228624
1805,, PROF OSCAR PEREIRA,,-30.063632,-51.206114
429,, ECON NILO WULFF,,-30.148524,-51.14991
430,, ECON NILO WULFF,,-30.148763,-51.149423
5645,, ECON NILO WULFF,,-30.149807,-51.146978
434,, ECON NILO WULFF,,-30.150415,-51.145546
435,, ECON NILO WULFF,,-30.150541,-51.145072
455,, ECON NILO WULFF,,-30.151875,-51.142145
454,, ECON NILO WULFF,,-30.151848,-51.142302
5836,, ECON NILO WULFF,,-30.152892,-51.141055
456,, ECON NILO WULFF,,-30.153349,-51.140684
460,, ECON NILO WULFF,,-30.154155,-51.139729
6431,,CIDADE BAIXA AURELIANO DE FIGUEIREDO PINTO,,-30.043069,-51.22738
1551,,CIDADE BAIXA AURELIANO DE FIGUEIREDO PINTO,,-30.043059,-51.227491
6432,,CIDADE BAIXA AURELIANO DE FIGUEIREDO PINTO,,-30.043141,-51.227392
3812,, SAO NICOLAU,,-30.005838,-51.174077
34,, ORLEAES,,-30.162963,-51.221777
35,, ORLEAES,,-30.16288,-51.221902
19,, ORLEAES,,-30.162689,-51.224473
32,, ORLEAES,,-30.162804,-51.224005
33,, ORLEAES,,-30.162722,-51.224187
20,, ORLEAES,,-30.160883,-51.225088
6430,, IGUASSU,,-30.037499,-51.17565
22,, ORLEAES,,-30.158849,-51.225974
2612,, DOLORES DURAN,,-30.082384,-51.12237
2607,, DOLORES DURAN,,-30.091472,-51.121896
2613,, DOLORES DURAN,,-30.088771,-51.121499
2620,, DOLORES DURAN,,-30.083812,-51.121901
2611,, DOLORES DURAN,,-30.082531,-51.122421
2256,, CASEMIRO DE ABREU,,-30.033467,-51.192035
1550,, PRAIA DE BELAS,,-30.043604,-51.227604
2259,, FERREIRA VIANA,,-30.046157,-51.188633
2239,, FERREIRA VIANA,,-30.045356,-51.192116
2258,, FERREIRA VIANA,,-30.04571,-51.190597
2269,, FERREIRA VIANA,,-30.046689,-51.186335
6150,, VICENTE MONTEGGIA,,-30.095581,-51.225385
977,, VICENTE MONTEGGIA,,-30.101857,-51.223578
6109,, VICENTE MONTEGGIA,,-30.099644,-51.225296
359,, VITORIA,,-30.210853,-51.13169
361,, VITORIA,,-30.209143,-51.129709
362,, VITORIA,,-30.208183,-51.128461
6429,, VITORIA,,-30.208269,-51.128447
363,, VITORIA,,-30.207123,-51.127093
367,, VITORIA,,-30.205786,-51.125444
369,, VITORIA,,-30.204025,-51.123111
935,, CANELA,,-30.099324,-51.228897
368,, VITORIA,,-30.204015,-51.123223
6095,, GAURAMA,,-30.097496,-51.228829
6096,, GAURAMA,,-30.09885,-51.228414
941,, GRAMADO,,-30.102115,-51.228234
942,, GRAMADO,,-30.10172,-51.228285
4488,, ORQUIDEA,,-30.117368,-51.110957
4489,, ORQUIDEA,,-30.117503,-51.110024
4484,, GUAIBA-LOMBA DO PINHEIRO,,-30.116432,-51.113041
810,, CAMAQUA,,-30.101961,-51.240171
809,, CAMAQUA,,-30.101964,-51.24008
811,, CAMAQUA,,-30.100439,-51.240851
773,, CAMAQUA,,-30.099851,-51.241026
4565,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.117187,-51.097271
6428,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.119112,-51.096832
4564,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.118726,-51.096989
4566,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.11718,-51.097188
2501,,LOMBA DO PINHEIRO ANTONIO FIRMO DE OLIVEIRA GONZALEZ,,-30.094884,-51.151221
4558,, CACIMBAS,,-30.119684,-51.098321
2553,, PEDREIRA I,,-30.094958,-51.140299
6427,, PEDREIRA I,,-30.094611,-51.138495
6426,, GRAMADO,,-30.102784,-51.227472
2547,,LOMBA DO PINHEIRO ANTONIO FIRMO DE OLIVEIRA GONZALEZ,,-30.095035,-51.147631
2539,, DIOGENES SOBROSA DE SOUZA,,-30.103779,-51.139308
447,, BELIZE,,-30.160131,-51.138543
3174,,JARDIM CARVALHO ANTONIO CARVALHO,,-30.055928,-51.147518
3292,, IBANEZ ANDRE PITTHAN SOUZA,,-30.035536,-51.142225
3343,,JD ITU SABARA PAUL HARRIS,,-30.023685,-51.14303
1373,, BANCO INGLES,,-30.073571,-51.226675
1374,, BANCO INGLES,,-30.073447,-51.225949
1377,, BANCO INGLES,,-30.073118,-51.224743
5893,, LUIZ VIEIRA BERNARDES,,-30.241904,-51.078301
1405,, BANCO INGLES,,-30.072638,-51.22329
1406,, BANCO INGLES,,-30.07277,-51.223493
1376,, BANCO INGLES,,-30.073074,-51.224857
1408,, BANCO INGLES,,-30.072065,-51.220949
1409,, BANCO INGLES,,-30.071997,-51.220981
445,, BELIZE,,-30.157878,-51.139894
3894,, BERNARDI,,-30.009564,-51.156543
6425,, PAULO PONTES,,-30.106106,-51.226416
6424,, PAULO PONTES,,-30.103909,-51.226984
728,, MONTE CRISTO,,-30.121537,-51.217911
25,, GUAIBA,,-30.156468,-51.225712
26,, GUAIBA,,-30.156431,-51.225785
4611,, BORBA GATO-LOMBA DO PINHEIRO,,-30.105603,-51.109733
4593,, BORBA GATO-LOMBA DO PINHEIRO,,-30.106463,-51.108107
4598,, BORBA GATO-LOMBA DO PINHEIRO,,-30.107087,-51.106848
3823,, CARNEIRO DA FONTOURA,,-30.00603,-51.167799
3824,, CARNEIRO DA FONTOURA,,-30.004666,-51.168143
3825,, CARNEIRO DA FONTOURA,,-30.004535,-51.168083
4091,, BEBERIBE,,-29.999328,-51.14308
4090,, BEBERIBE,,-29.999477,-51.144526
4092,, BEBERIBE,,-29.999393,-51.142955
4089,, BEBERIBE,,-29.999435,-51.144955
4025,, BOGOTA,,-30.005432,-51.148409
4024,, BOGOTA,,-30.005378,-51.148487
4035,,SAO SEBASTIAO ASSIS CHATEAUBRIAND,,-30.002517,-51.145746
4036,,SAO SEBASTIAO ASSIS CHATEAUBRIAND,,-30.002411,-51.14584
4020,, BOGOTA,,-30.007033,-51.148572
4038,,SAO SEBASTIAO ASSIS CHATEAUBRIAND,,-30.000212,-51.145985
4088,,SAO SEBASTIAO ASSIS CHATEAUBRIAND,,-29.998658,-51.14617
2925,,BOA VISTA ALVARENGA,,-30.025467,-51.177851
4561,, TAQUARA,,-30.115087,-51.10118
4037,,SAO SEBASTIAO ASSIS CHATEAUBRIAND,,-30.000217,-51.146067
4562,, TAQUARA,,-30.115061,-51.10108
5959,, CRISTIANO KRAEMER,,-30.146937,-51.203895
1087,,CAMPO NOVO OZORIO JOSE MARTINS,,-30.131942,-51.202018
4678,, LYDIA MOSCHETTI,,-30.017539,-51.116362
4675,, LYDIA MOSCHETTI,,-30.019598,-51.116535
175,, DR CECILIO MONZA,,-30.209619,-51.181327
176,, DR CECILIO MONZA,,-30.20925,-51.181076
178,, DR CECILIO MONZA,,-30.206889,-51.179891
3793,, INDUSTRIARIOS,,-30.016953,-51.173692
443,,RESTINGA ABOLICAO,,-30.158939,-51.14129
5994,, BEIRA RIO,,-30.210615,-51.188571
84,, BEIRA RIO,,-30.210143,-51.187316
6034,, BEIRA RIO,,-30.210001,-51.187134
3498,, SAMPAULO,,-30.020604,-51.118717
6419,, SAMPAULO,,-30.020608,-51.117802
5766,, SAMPAULO,,-30.02069,-51.117661
4275,, SOUZA MELO,,-29.981182,-51.129993
3926,,JD LINDOIA PANAMERICANA,,-30.002738,-51.151508
1963,,CEL APARICIO BORGES PATRIMONIO,,-30.073647,-51.187054
1962,,CEL APARICIO BORGES PATRIMONIO,,-30.073648,-51.187138
1665,, JULIO DE CASTILHOS,,-30.02416,-51.221162
2657,, NUNES COSTA,,-30.07579,-51.170549
3675,, NOVE DE JUNHO,,-30.06956,-51.161582
2753,, NOVE DE JUNHO,,-30.072521,-51.160956
2750,, NOVE DE JUNHO,,-30.072848,-51.160982
972,,VILA NOVA AMAPA,,-30.108016,-51.217982
444,, BELIZE,,-30.158354,-51.139515
6416,, BELIZE,,-30.155451,-51.14127
5203,, MARTINICA,,-30.160889,-51.139847
448,, MARTINICA,,-30.159514,-51.136772
3202,, DR ANTONIO MAZZAFERRO NETO,,-30.160972,-51.17371
5074,, DR ANTONIO MAZZAFERRO NETO,,-30.16122,-51.173797
6232,, DR ANTONIO MAZZAFERRO NETO,,-30.156692,-51.173723
3920,,CRISTO REDENTOR ALIANCA,,-30.007159,-51.154604
6409,,JD LINDOIA ALIANCA,,-30.008964,-51.154276
183,, LAMI,,-30.212637,-51.177815
5070,, LAMI,,-30.211544,-51.176038
204,, LAMI,,-30.211019,-51.174394
187,, LAMI,,-30.21135,-51.175726
207,, LAMI,,-30.211029,-51.172754
212,, LAMI,,-30.211127,-51.169642
222,, LAMI,,-30.212455,-51.163992
213,, LAMI,,-30.211239,-51.16948
224,, LAMI,,-30.212674,-51.161551
6130,, LAMI,,-30.212548,-51.163918
226,, LAMI,,-30.212715,-51.158104
225,, LAMI,,-30.212785,-51.158134
223,, LAMI,,-30.212761,-51.161637
339,, LAMI,,-30.21046,-51.145984
157,, LAMI,,-30.213135,-51.152893
6412,, LAMI,,-30.210272,-51.144856
338,, LAMI,,-30.210393,-51.14606
6129,, LAMI,,-30.210346,-51.14487
340,, LAMI,,-30.210274,-51.143497
342,, LAMI,,-30.211027,-51.138543
344,, LAMI,,-30.211392,-51.137199
343,, LAMI,,-30.211431,-51.137396
346,, LAMI,,-30.211863,-51.134293
